datum,test_FR,diff_test_FR,diff_2_test_FR,test_NE,diff_test_NE,diff_2_test_NE,test_TI,diff_test_TI,diff_2_test_TI,test_VD,diff_test_VD,diff_2_test_VD,test_VS,diff_test_VS,diff_2_test_VS,test_GE,diff_test_GE,diff_2_test_GE,test_JU,diff_test_JU,diff_2_test_JU,cases_GE,diff_cases_GE,diff_2_cases_GE,cases_TI,diff_cases_TI,diff_2_cases_TI,cases_VD,diff_cases_VD,diff_2_cases_VD,cases_VS,diff_cases_VS,diff_2_cases_VS,cases_FR,diff_cases_FR,diff_2_cases_FR,cases_NE,diff_cases_NE,diff_2_cases_NE,cases_JU,diff_cases_JU,diff_2_cases_JU,hosp_VS,diff_hosp_VS,diff_2_hosp_VS,hosp_TI,diff_hosp_TI,diff_2_hosp_TI,hosp_VD,diff_hosp_VD,diff_2_hosp_VD,hosp_JU,diff_hosp_JU,diff_2_hosp_JU,hosp_NE,diff_hosp_NE,diff_2_hosp_NE,hosp_FR,diff_hosp_FR,diff_2_hosp_FR,hosp_GE,diff_hosp_GE,diff_2_hosp_GE,vac_all
2020-10-21,877.4285714285714,34.857142857142854,79.28571428571429,375.85714285714283,18.571428571428573,39.57142857142857,959.1428571428571,80.85714285714286,134.0,2236.1428571428573,110.14285714285714,193.85714285714286,1179.142857142857,97.0,199.71428571428572,2020.4285714285713,51.42857142857143,111.28571428571429,238.14285714285714,-0.14285714285714285,15.142857142857142,440.0,54.42857142857143,105.57142857142857,150.28571428571428,20.142857142857142,36.142857142857146,518.2857142857143,67.14285714285714,121.14285714285714,426.85714285714283,53.42857142857143,101.42857142857143,266.85714285714283,34.714285714285715,66.85714285714286,128.42857142857142,12.428571428571429,21.428571428571427,70.28571428571429,8.571428571428571,14.142857142857142,13.0,1.5714285714285714,2.5714285714285716,6.142857142857143,0.7142857142857143,1.8571428571428572,15.571428571428571,-0.14285714285714285,0.8571428571428571,2.857142857142857,0.2857142857142857,0.5714285714285714,6.714285714285714,0.5714285714285714,1.7142857142857142,8.142857142857142,1.4285714285714286,1.5714285714285714,9.285714285714286,-0.14285714285714285,2.0,0.0
2020-10-22,930.0,52.57142857142857,87.42857142857143,400.14285714285717,24.285714285714285,42.857142857142854,984.1428571428571,25.0,105.85714285714286,2350.4285714285716,114.28571428571429,224.42857142857142,1271.142857142857,92.0,189.0,2139.285714285714,118.85714285714286,170.28571428571428,264.2857142857143,26.142857142857142,26.0,518.4285714285714,78.42857142857143,132.85714285714286,167.14285714285714,16.857142857142858,37.0,569.4285714285714,51.142857142857146,118.28571428571429,479.42857142857144,52.57142857142857,106.0,300.2857142857143,33.42857142857143,68.14285714285714,143.85714285714286,15.428571428571429,27.857142857142858,81.28571428571429,11.0,19.571428571428573,14.142857142857142,1.1428571428571428,2.7142857142857144,7.428571428571429,1.2857142857142858,2.0,16.0,0.42857142857142855,0.2857142857142857,3.142857142857143,0.2857142857142857,0.5714285714285714,7.0,0.2857142857142857,0.8571428571428571,9.0,0.8571428571428571,2.2857142857142856,9.857142857142858,0.5714285714285714,0.42857142857142855,0.0
2020-10-23,932.8571428571429,2.857142857142857,55.42857142857143,420.0,19.857142857142858,44.142857142857146,1033.857142857143,49.714285714285715,74.71428571428571,2517.8571428571427,167.42857142857142,281.7142857142857,1389.5714285714287,118.42857142857143,210.42857142857142,2159.0,19.714285714285715,138.57142857142858,300.42857142857144,36.142857142857146,62.285714285714285,593.4285714285714,75.0,153.42857142857142,187.28571428571428,20.142857142857142,37.0,662.0,92.57142857142857,143.71428571428572,530.8571428571429,51.42857142857143,104.0,336.7142857142857,36.42857142857143,69.85714285714286,156.57142857142858,12.714285714285714,28.142857142857142,84.14285714285714,2.857142857142857,13.857142857142858,14.571428571428571,0.42857142857142855,1.5714285714285714,8.857142857142858,1.4285714285714286,2.7142857142857144,17.428571428571427,1.4285714285714286,1.8571428571428572,3.4285714285714284,0.2857142857142857,0.5714285714285714,7.571428571428571,0.5714285714285714,0.8571428571428571,10.285714285714286,1.2857142857142858,2.142857142857143,10.142857142857142,0.2857142857142857,0.8571428571428571,0.0
2020-10-24,985.1428571428571,52.285714285714285,55.142857142857146,464.0,44.0,63.857142857142854,1090.857142857143,57.0,106.71428571428571,2583.8571428571427,66.0,233.42857142857142,1460.2857142857142,70.71428571428571,189.14285714285714,2199.4285714285716,40.42857142857143,60.142857142857146,298.42857142857144,-2.0,34.142857142857146,628.1428571428571,34.714285714285715,109.71428571428571,200.28571428571428,13.0,33.142857142857146,702.7142857142857,40.714285714285715,133.28571428571428,564.7142857142857,33.857142857142854,85.28571428571429,365.57142857142856,28.857142857142858,65.28571428571429,165.57142857142858,9.0,21.714285714285715,90.14285714285714,6.0,8.857142857142858,13.857142857142858,-0.7142857142857143,-0.2857142857142857,10.0,1.1428571428571428,2.5714285714285716,17.714285714285715,0.2857142857142857,1.7142857142857142,3.2857142857142856,-0.14285714285714285,0.14285714285714285,7.857142857142857,0.2857142857142857,0.8571428571428571,11.0,0.7142857142857143,2.0,11.571428571428571,1.4285714285714286,1.7142857142857142,0.0
2020-10-25,1031.5714285714287,46.42857142857143,98.71428571428571,456.7142857142857,-7.285714285714286,36.714285714285715,1137.857142857143,47.0,104.0,2663.714285714286,79.85714285714286,145.85714285714286,1518.5714285714287,58.285714285714285,129.0,2260.714285714286,61.285714285714285,101.71428571428571,297.42857142857144,-1.0,-3.0,660.1428571428571,32.0,66.71428571428571,217.0,16.714285714285715,29.714285714285715,731.0,28.285714285714285,69.0,590.1428571428571,25.428571428571427,59.285714285714285,380.7142857142857,15.142857142857142,44.0,171.28571428571428,5.714285714285714,14.714285714285714,90.71428571428571,0.5714285714285714,6.571428571428571,14.714285714285714,0.8571428571428571,0.14285714285714285,11.428571428571429,1.4285714285714286,2.5714285714285716,20.0,2.2857142857142856,2.5714285714285716,3.4285714285714284,0.14285714285714285,0.0,8.428571428571429,0.5714285714285714,0.8571428571428571,12.428571428571429,1.4285714285714286,2.142857142857143,12.714285714285714,1.1428571428571428,2.5714285714285716,0.0
2020-10-26,1013.7142857142857,-17.857142857142858,28.571428571428573,482.7142857142857,26.0,18.714285714285715,1187.857142857143,50.0,97.0,2753.714285714286,90.0,169.85714285714286,1605.5714285714287,87.0,145.28571428571428,2388.1428571428573,127.42857142857143,188.71428571428572,295.7142857142857,-1.7142857142857142,-2.7142857142857144,766.8571428571429,106.71428571428571,138.71428571428572,242.71428571428572,25.714285714285715,42.42857142857143,829.0,98.0,126.28571428571429,635.5714285714286,45.42857142857143,70.85714285714286,440.14285714285717,59.42857142857143,74.57142857142857,188.28571428571428,17.0,22.714285714285715,103.42857142857143,12.714285714285714,13.285714285714286,14.0,-0.7142857142857143,0.14285714285714285,13.285714285714286,1.8571428571428572,3.2857142857142856,22.714285714285715,2.7142857142857144,5.0,4.0,0.5714285714285714,0.7142857142857143,10.0,1.5714285714285714,2.142857142857143,14.142857142857142,1.7142857142857142,3.142857142857143,12.428571428571429,-0.2857142857142857,0.8571428571428571,0.0
2020-10-27,1118.2857142857142,104.57142857142857,86.71428571428571,485.7142857142857,3.0,29.0,1236.0,48.142857142857146,98.14285714285714,2921.1428571428573,167.42857142857142,257.42857142857144,1683.5714285714287,78.0,165.0,2528.285714285714,140.14285714285714,267.57142857142856,353.85714285714283,58.142857142857146,56.42857142857143,867.0,100.14285714285714,206.85714285714286,268.14285714285717,25.428571428571427,51.142857142857146,917.2857142857143,88.28571428571429,186.28571428571428,681.5714285714286,46.0,91.42857142857143,498.0,57.857142857142854,117.28571428571429,220.14285714285714,31.857142857142858,48.857142857142854,106.57142857142857,3.142857142857143,15.857142857142858,14.857142857142858,0.8571428571428571,0.14285714285714285,14.857142857142858,1.5714285714285714,3.4285714285714284,25.0,2.2857142857142856,5.0,3.7142857142857144,-0.2857142857142857,0.2857142857142857,10.428571428571429,0.42857142857142855,2.0,15.571428571428571,1.4285714285714286,3.142857142857143,11.571428571428571,-0.8571428571428571,-1.1428571428571428,0.0
2020-10-28,1197.2857142857142,79.0,183.57142857142858,536.5714285714286,50.857142857142854,53.857142857142854,1226.857142857143,-9.142857142857142,39.0,3108.4285714285716,187.28571428571428,354.7142857142857,1714.4285714285713,30.857142857142858,108.85714285714286,2768.0,239.71428571428572,379.85714285714283,408.2857142857143,54.42857142857143,112.57142857142857,946.1428571428571,79.14285714285714,179.28571428571428,282.0,13.857142857142858,39.285714285714285,991.2857142857143,74.0,162.28571428571428,695.4285714285714,13.857142857142858,59.857142857142854,536.0,38.0,95.85714285714286,241.14285714285714,21.0,52.857142857142854,108.57142857142857,2.0,5.142857142857143,14.428571428571429,-0.42857142857142855,0.42857142857142855,16.857142857142858,2.0,3.5714285714285716,26.571428571428573,1.5714285714285714,3.857142857142857,3.2857142857142856,-0.42857142857142855,-0.7142857142857143,10.0,-0.42857142857142855,0.0,16.714285714285715,1.1428571428571428,2.5714285714285716,12.714285714285714,1.1428571428571428,0.2857142857142857,0.0
2020-10-29,1253.0,55.714285714285715,134.71428571428572,572.7142857142857,36.142857142857146,87.0,1248.7142857142858,21.857142857142858,12.714285714285714,3307.4285714285716,199.0,386.2857142857143,1728.4285714285713,14.0,44.857142857142854,2905.1428571428573,137.14285714285714,376.85714285714283,412.0,3.7142857142857144,58.142857142857146,1004.4285714285714,58.285714285714285,137.42857142857142,302.7142857142857,20.714285714285715,34.57142857142857,1056.5714285714287,65.28571428571429,139.28571428571428,710.8571428571429,15.428571428571429,29.285714285714285,563.2857142857143,27.285714285714285,65.28571428571429,259.42857142857144,18.285714285714285,39.285714285714285,110.71428571428571,2.142857142857143,4.142857142857143,15.428571428571429,1.0,0.5714285714285714,18.142857142857142,1.2857142857142858,3.2857142857142856,27.714285714285715,1.1428571428571428,2.7142857142857144,3.0,-0.2857142857142857,-0.7142857142857143,10.571428571428571,0.5714285714285714,0.14285714285714285,17.0,0.2857142857142857,1.4285714285714286,12.142857142857142,-0.5714285714285714,0.5714285714285714,0.0
2020-10-30,1332.4285714285713,79.42857142857143,135.14285714285714,612.4285714285714,39.714285714285715,75.85714285714286,1269.0,20.285714285714285,42.142857142857146,3397.285714285714,89.85714285714286,288.85714285714283,1719.5714285714287,-8.857142857142858,5.142857142857143,3155.1428571428573,250.0,387.14285714285717,405.7142857142857,-6.285714285714286,-2.5714285714285716,1030.4285714285713,26.0,84.28571428571429,316.2857142857143,13.571428571428571,34.285714285714285,1077.4285714285713,20.857142857142858,86.14285714285714,717.8571428571429,7.0,22.428571428571427,594.7142857142857,31.428571428571427,58.714285714285715,277.7142857142857,18.285714285714285,36.57142857142857,116.28571428571429,5.571428571428571,7.714285714285714,16.857142857142858,1.4285714285714286,2.4285714285714284,20.857142857142858,2.7142857142857144,4.0,29.285714285714285,1.5714285714285714,2.7142857142857144,2.5714285714285716,-0.42857142857142855,-0.7142857142857143,12.857142857142858,2.2857142857142856,2.857142857142857,16.857142857142858,-0.14285714285714285,0.14285714285714285,12.714285714285714,0.5714285714285714,0.0,0.0
2020-10-31,1325.4285714285713,-7.0,72.42857142857143,611.8571428571429,-0.5714285714285714,39.142857142857146,1248.142857142857,-20.857142857142858,-0.5714285714285714,3505.8571428571427,108.57142857142857,198.42857142857142,1667.142857142857,-52.42857142857143,-61.285714285714285,3283.8571428571427,128.71428571428572,378.7142857142857,417.2857142857143,11.571428571428571,5.285714285714286,1043.857142857143,13.428571428571429,39.42857142857143,319.42857142857144,3.142857142857143,16.714285714285715,1115.5714285714287,38.142857142857146,59.0,710.5714285714286,-7.285714285714286,-0.2857142857142857,601.5714285714286,6.857142857142857,38.285714285714285,289.7142857142857,12.0,30.285714285714285,118.14285714285714,1.8571428571428572,7.428571428571429,17.714285714285715,0.8571428571428571,2.2857142857142856,20.714285714285715,-0.14285714285714285,2.5714285714285716,31.142857142857142,1.8571428571428572,3.4285714285714284,2.142857142857143,-0.42857142857142855,-0.8571428571428571,13.428571428571429,0.5714285714285714,2.857142857142857,16.428571428571427,-0.42857142857142855,-0.5714285714285714,12.0,-0.7142857142857143,-0.14285714285714285,0.0
2020-11-01,1331.142857142857,5.714285714285714,-1.2857142857142858,622.1428571428571,10.285714285714286,9.714285714285714,1236.142857142857,-12.0,-32.857142857142854,3552.5714285714284,46.714285714285715,155.28571428571428,1659.2857142857142,-7.857142857142857,-60.285714285714285,3251.8571428571427,-32.0,96.71428571428571,420.85714285714283,3.5714285714285716,15.142857142857142,1040.5714285714287,-3.2857142857142856,10.142857142857142,319.7142857142857,0.2857142857142857,3.4285714285714284,1153.857142857143,38.285714285714285,76.42857142857143,702.5714285714286,-8.0,-15.285714285714286,608.2857142857143,6.714285714285714,13.571428571428571,295.2857142857143,5.571428571428571,17.571428571428573,129.42857142857142,11.285714285714286,13.142857142857142,18.714285714285715,1.0,1.8571428571428572,21.428571428571427,0.7142857142857143,0.5714285714285714,30.142857142857142,-1.0,0.8571428571428571,2.2857142857142856,0.14285714285714285,-0.2857142857142857,13.714285714285714,0.2857142857142857,0.8571428571428571,16.857142857142858,0.42857142857142855,0.0,12.142857142857142,0.14285714285714285,-0.5714285714285714,0.0
2020-11-02,1347.857142857143,16.714285714285715,22.428571428571427,639.0,16.857142857142858,27.142857142857142,1239.857142857143,3.7142857142857144,-8.285714285714286,3707.714285714286,155.14285714285714,201.85714285714286,1648.7142857142858,-10.571428571428571,-18.428571428571427,3291.714285714286,39.857142857142854,7.857142857142857,433.0,12.142857142857142,15.714285714285714,1043.4285714285713,2.857142857142857,-0.42857142857142855,329.7142857142857,10.0,10.285714285714286,1202.142857142857,48.285714285714285,86.57142857142857,697.7142857142857,-4.857142857142857,-12.857142857142858,630.8571428571429,22.571428571428573,29.285714285714285,305.0,9.714285714285714,15.285714285714286,126.57142857142857,-2.857142857142857,8.428571428571429,20.142857142857142,1.4285714285714286,2.4285714285714284,22.0,0.5714285714285714,1.2857142857142858,30.285714285714285,0.14285714285714285,-0.8571428571428571,1.7142857142857142,-0.5714285714285714,-0.42857142857142855,13.428571428571429,-0.2857142857142857,0.0,17.285714285714285,0.42857142857142855,0.8571428571428571,12.0,-0.14285714285714285,0.0,0.0
2020-11-03,1401.4285714285713,53.57142857142857,70.28571428571429,694.2857142857143,55.285714285714285,72.14285714285714,1239.5714285714287,-0.2857142857142857,3.4285714285714284,3756.285714285714,48.57142857142857,203.71428571428572,1622.5714285714287,-26.142857142857142,-36.714285714285715,3371.285714285714,79.57142857142857,119.42857142857143,394.14285714285717,-38.857142857142854,-26.714285714285715,1055.857142857143,12.428571428571429,15.285714285714286,331.0,1.2857142857142858,11.285714285714286,1214.2857142857142,12.142857142857142,60.42857142857143,669.4285714285714,-28.285714285714285,-33.142857142857146,639.2857142857143,8.428571428571429,31.0,302.42857142857144,-2.5714285714285716,7.142857142857143,126.14285714285714,-0.42857142857142855,-3.2857142857142856,21.428571428571427,1.2857142857142858,2.7142857142857144,22.857142857142858,0.8571428571428571,1.4285714285714286,30.142857142857142,-0.14285714285714285,0.0,1.8571428571428572,0.14285714285714285,-0.42857142857142855,13.428571428571429,0.0,-0.2857142857142857,16.571428571428573,-0.7142857142857143,-0.2857142857142857,12.0,0.0,-0.14285714285714285,0.0
2020-11-04,1411.857142857143,10.428571428571429,64.0,695.0,0.7142857142857143,56.0,1229.5714285714287,-10.0,-10.285714285714286,3837.5714285714284,81.28571428571429,129.85714285714286,1605.4285714285713,-17.142857142857142,-43.285714285714285,3409.714285714286,38.42857142857143,118.0,343.57142857142856,-50.57142857142857,-89.42857142857143,1043.2857142857142,-12.571428571428571,-0.14285714285714285,333.85714285714283,2.857142857142857,4.142857142857143,1226.2857142857142,12.0,24.142857142857142,636.7142857142857,-32.714285714285715,-61.0,645.0,5.714285714285714,14.142857142857142,307.14285714285717,4.714285714285714,2.142857142857143,120.57142857142857,-5.571428571428571,-6.0,21.142857142857142,-0.2857142857142857,1.0,21.857142857142858,-1.0,-0.14285714285714285,30.714285714285715,0.5714285714285714,0.42857142857142855,1.4285714285714286,-0.42857142857142855,-0.2857142857142857,15.428571428571429,2.0,2.0,16.428571428571427,-0.14285714285714285,-0.8571428571428571,12.142857142857142,0.14285714285714285,0.14285714285714285,0.0
2020-11-05,1446.7142857142858,34.857142857142854,45.285714285714285,698.5714285714286,3.5714285714285716,4.285714285714286,1233.5714285714287,4.0,-6.0,3830.0,-7.571428571428571,73.71428571428571,1601.5714285714287,-3.857142857142857,-21.0,3441.8571428571427,32.142857142857146,70.57142857142857,323.7142857142857,-19.857142857142858,-70.42857142857143,1007.2857142857143,-36.0,-48.57142857142857,326.7142857142857,-7.142857142857143,-4.285714285714286,1223.142857142857,-3.142857142857143,8.857142857142858,602.1428571428571,-34.57142857142857,-67.28571428571429,649.2857142857143,4.285714285714286,10.0,301.14285714285717,-6.0,-1.2857142857142858,113.57142857142857,-7.0,-12.571428571428571,21.285714285714285,0.14285714285714285,-0.14285714285714285,22.428571428571427,0.5714285714285714,-0.42857142857142855,30.571428571428573,-0.14285714285714285,0.42857142857142855,2.0,0.5714285714285714,0.14285714285714285,15.857142857142858,0.42857142857142855,2.4285714285714284,15.142857142857142,-1.2857142857142858,-1.4285714285714286,12.428571428571429,0.2857142857142857,0.42857142857142855,0.0
2020-11-06,1470.5714285714287,23.857142857142858,58.714285714285715,715.4285714285714,16.857142857142858,20.428571428571427,1202.142857142857,-31.428571428571427,-27.428571428571427,3838.4285714285716,8.428571428571429,0.8571428571428571,1537.2857142857142,-64.28571428571429,-68.14285714285714,3307.5714285714284,-134.28571428571428,-102.14285714285714,289.14285714285717,-34.57142857142857,-54.42857142857143,990.1428571428571,-17.142857142857142,-53.142857142857146,325.14285714285717,-1.5714285714285714,-8.714285714285714,1224.0,0.8571428571428571,-2.2857142857142856,552.5714285714286,-49.57142857142857,-84.14285714285714,630.2857142857143,-19.0,-14.714285714285714,289.2857142857143,-11.857142857142858,-17.857142857142858,102.71428571428571,-10.857142857142858,-17.857142857142858,21.142857142857142,-0.14285714285714285,0.0,23.571428571428573,1.1428571428571428,1.7142857142857142,30.571428571428573,0.0,-0.14285714285714285,1.7142857142857142,-0.2857142857142857,0.2857142857142857,14.571428571428571,-1.2857142857142858,-0.8571428571428571,14.857142857142858,-0.2857142857142857,-1.5714285714285714,11.285714285714286,-1.1428571428571428,-0.8571428571428571,0.0
2020-11-07,1468.142857142857,-2.4285714285714284,21.428571428571427,744.7142857142857,29.285714285714285,46.142857142857146,1232.7142857142858,30.571428571428573,-0.8571428571428571,3852.1428571428573,13.714285714285714,22.142857142857142,1505.0,-32.285714285714285,-96.57142857142857,3240.8571428571427,-66.71428571428571,-201.0,280.0,-9.142857142857142,-43.714285714285715,979.8571428571429,-10.285714285714286,-27.428571428571427,323.2857142857143,-1.8571428571428572,-3.4285714285714284,1219.857142857143,-4.142857142857143,-3.2857142857142856,523.5714285714286,-29.0,-78.57142857142857,626.7142857142857,-3.5714285714285716,-22.571428571428573,276.85714285714283,-12.428571428571429,-24.285714285714285,97.71428571428571,-5.0,-15.857142857142858,20.857142857142858,-0.2857142857142857,-0.42857142857142855,25.428571428571427,1.8571428571428572,3.0,29.428571428571427,-1.1428571428571428,-1.1428571428571428,1.4285714285714286,-0.2857142857142857,-0.5714285714285714,14.285714285714286,-0.2857142857142857,-1.5714285714285714,15.714285714285714,0.8571428571428571,0.5714285714285714,11.714285714285714,0.42857142857142855,-0.7142857142857143,0.0
2020-11-08,1478.142857142857,10.0,7.571428571428571,756.8571428571429,12.142857142857142,41.42857142857143,1233.4285714285713,0.7142857142857143,31.285714285714285,3892.5714285714284,40.42857142857143,54.142857142857146,1456.857142857143,-48.142857142857146,-80.42857142857143,3274.1428571428573,33.285714285714285,-33.42857142857143,292.2857142857143,12.285714285714286,3.142857142857143,973.0,-6.857142857142857,-17.142857142857142,317.2857142857143,-6.0,-7.857142857142857,1207.7142857142858,-12.142857142857142,-16.285714285714285,504.7142857142857,-18.857142857142858,-47.857142857142854,622.2857142857143,-4.428571428571429,-8.0,274.57142857142856,-2.2857142857142856,-14.714285714285714,90.42857142857143,-7.285714285714286,-12.285714285714286,19.428571428571427,-1.4285714285714286,-1.7142857142857142,25.285714285714285,-0.14285714285714285,1.7142857142857142,29.857142857142858,0.42857142857142855,-0.7142857142857143,1.1428571428571428,-0.2857142857142857,-0.5714285714285714,14.428571428571429,0.14285714285714285,-0.14285714285714285,14.142857142857142,-1.5714285714285714,-0.7142857142857143,10.428571428571429,-1.2857142857142858,-0.8571428571428571,0.0
2020-11-09,1506.4285714285713,28.285714285714285,38.285714285714285,742.8571428571429,-14.0,-1.8571428571428572,1227.142857142857,-6.285714285714286,-5.571428571428571,3855.0,-37.57142857142857,2.857142857142857,1428.142857142857,-28.714285714285715,-76.85714285714286,3329.8571428571427,55.714285714285715,89.0,270.85714285714283,-21.428571428571427,-9.142857142857142,940.1428571428571,-32.857142857142854,-39.714285714285715,316.2857142857143,-1.0,-7.0,1172.5714285714287,-35.142857142857146,-47.285714285714285,462.2857142857143,-42.42857142857143,-61.285714285714285,584.7142857142857,-37.57142857142857,-42.0,257.57142857142856,-17.0,-19.285714285714285,81.42857142857143,-9.0,-16.285714285714285,17.857142857142858,-1.5714285714285714,-3.0,26.285714285714285,1.0,0.8571428571428571,29.857142857142858,0.0,0.42857142857142855,1.1428571428571428,0.0,-0.2857142857142857,14.285714285714286,-0.14285714285714285,0.0,13.428571428571429,-0.7142857142857143,-2.2857142857142856,9.714285714285714,-0.7142857142857143,-2.0,0.0
2020-11-10,1422.5714285714287,-83.85714285714286,-55.57142857142857,718.5714285714286,-24.285714285714285,-38.285714285714285,1251.4285714285713,24.285714285714285,18.0,3871.0,16.0,-21.571428571428573,1349.857142857143,-78.28571428571429,-107.0,3339.714285714286,9.857142857142858,65.57142857142857,245.85714285714286,-25.0,-46.42857142857143,868.0,-72.14285714285714,-105.0,317.7142857142857,1.4285714285714286,0.42857142857142855,1159.5714285714287,-13.0,-48.142857142857146,425.85714285714283,-36.42857142857143,-78.85714285714286,553.5714285714286,-31.142857142857142,-68.71428571428571,235.14285714285714,-22.428571428571427,-39.42857142857143,73.85714285714286,-7.571428571428571,-16.571428571428573,16.285714285714285,-1.5714285714285714,-3.142857142857143,25.571428571428573,-0.7142857142857143,0.2857142857142857,29.142857142857142,-0.7142857142857143,-0.7142857142857143,1.0,-0.14285714285714285,-0.14285714285714285,14.142857142857142,-0.14285714285714285,-0.2857142857142857,13.714285714285714,0.2857142857142857,-0.42857142857142855,9.142857142857142,-0.5714285714285714,-1.2857142857142858,0.0
2020-11-11,1401.0,-21.571428571428573,-105.42857142857143,683.5714285714286,-35.0,-59.285714285714285,1257.5714285714287,6.142857142857143,30.428571428571427,3763.8571428571427,-107.14285714285714,-91.14285714285714,1274.2857142857142,-75.57142857142857,-153.85714285714286,3328.714285714286,-11.0,-1.1428571428571428,246.85714285714286,1.0,-24.0,810.8571428571429,-57.142857142857146,-129.28571428571428,311.2857142857143,-6.428571428571429,-5.0,1105.2857142857142,-54.285714285714285,-67.28571428571429,397.42857142857144,-28.428571428571427,-64.85714285714286,516.2857142857143,-37.285714285714285,-68.42857142857143,214.71428571428572,-20.428571428571427,-42.857142857142854,67.42857142857143,-6.428571428571429,-14.0,15.571428571428571,-0.7142857142857143,-2.2857142857142856,26.571428571428573,1.0,0.2857142857142857,29.142857142857142,0.0,-0.7142857142857143,1.0,0.0,-0.14285714285714285,13.428571428571429,-0.7142857142857143,-0.8571428571428571,11.571428571428571,-2.142857142857143,-1.8571428571428572,8.571428571428571,-0.5714285714285714,-1.1428571428571428,0.0
2020-11-12,1325.2857142857142,-75.71428571428571,-97.28571428571429,668.1428571428571,-15.428571428571429,-50.42857142857143,1245.7142857142858,-11.857142857142858,-5.714285714285714,3682.0,-81.85714285714286,-189.0,1191.2857142857142,-83.0,-158.57142857142858,3260.8571428571427,-67.85714285714286,-78.85714285714286,230.28571428571428,-16.571428571428573,-15.571428571428571,760.2857142857143,-50.57142857142857,-107.71428571428571,314.42857142857144,3.142857142857143,-3.2857142857142856,1060.2857142857142,-45.0,-99.28571428571429,365.0,-32.42857142857143,-60.857142857142854,474.14285714285717,-42.142857142857146,-79.42857142857143,198.57142857142858,-16.142857142857142,-36.57142857142857,62.857142857142854,-4.571428571428571,-11.0,12.571428571428571,-3.0,-3.7142857142857144,27.857142857142858,1.2857142857142858,2.2857142857142856,29.571428571428573,0.42857142857142855,0.42857142857142855,0.7142857142857143,-0.2857142857142857,-0.2857142857142857,13.142857142857142,-0.2857142857142857,-1.0,12.285714285714286,0.7142857142857143,-1.4285714285714286,9.714285714285714,1.1428571428571428,0.5714285714285714,0.0
2020-11-13,1250.142857142857,-75.14285714285714,-150.85714285714286,630.0,-38.142857142857146,-53.57142857142857,1267.4285714285713,21.714285714285715,9.857142857142858,3587.0,-95.0,-176.85714285714286,1121.857142857143,-69.42857142857143,-152.42857142857142,3165.0,-95.85714285714286,-163.71428571428572,229.57142857142858,-0.7142857142857143,-17.285714285714285,699.2857142857143,-61.0,-111.57142857142857,306.57142857142856,-7.857142857142857,-4.714285714285714,1015.8571428571429,-44.42857142857143,-89.42857142857143,342.7142857142857,-22.285714285714285,-54.714285714285715,448.57142857142856,-25.571428571428573,-67.71428571428571,190.42857142857142,-8.142857142857142,-24.285714285714285,60.857142857142854,-2.0,-6.571428571428571,10.428571428571429,-2.142857142857143,-5.142857142857143,26.571428571428573,-1.2857142857142858,0.0,29.571428571428573,0.0,0.42857142857142855,0.7142857142857143,0.0,-0.2857142857142857,14.428571428571429,1.2857142857142858,1.0,12.428571428571429,0.14285714285714285,0.8571428571428571,11.571428571428571,1.8571428571428572,3.0,0.0
2020-11-14,1206.857142857143,-43.285714285714285,-118.42857142857143,606.1428571428571,-23.857142857142858,-62.0,1235.142857142857,-32.285714285714285,-10.571428571428571,3505.8571428571427,-81.14285714285714,-176.14285714285714,1084.0,-37.857142857142854,-107.28571428571429,3119.285714285714,-45.714285714285715,-141.57142857142858,219.57142857142858,-10.0,-10.714285714285714,669.0,-30.285714285714285,-91.28571428571429,301.7142857142857,-4.857142857142857,-12.714285714285714,986.4285714285714,-29.428571428571427,-73.85714285714286,330.42857142857144,-12.285714285714286,-34.57142857142857,422.57142857142856,-26.0,-51.57142857142857,186.85714285714286,-3.5714285714285716,-11.714285714285714,56.142857142857146,-4.714285714285714,-6.714285714285714,8.714285714285714,-1.7142857142857142,-3.857142857142857,25.857142857142858,-0.7142857142857143,-2.0,30.285714285714285,0.7142857142857143,0.7142857142857143,1.1428571428571428,0.42857142857142855,0.42857142857142855,14.428571428571429,0.0,1.2857142857142858,12.0,-0.42857142857142855,-0.2857142857142857,11.0,-0.5714285714285714,1.2857142857142858,0.0
2020-11-15,1145.0,-61.857142857142854,-105.14285714285714,586.8571428571429,-19.285714285714285,-43.142857142857146,1227.7142857142858,-7.428571428571429,-39.714285714285715,3365.0,-140.85714285714286,-222.0,1051.2857142857142,-32.714285714285715,-70.57142857142857,3076.714285714286,-42.57142857142857,-88.28571428571429,204.57142857142858,-15.0,-25.0,651.5714285714286,-17.428571428571427,-47.714285714285715,303.0,1.2857142857142858,-3.5714285714285716,934.8571428571429,-51.57142857142857,-81.0,320.42857142857144,-10.0,-22.285714285714285,398.7142857142857,-23.857142857142858,-49.857142857142854,180.14285714285714,-6.714285714285714,-10.285714285714286,52.142857142857146,-4.0,-8.714285714285714,8.428571428571429,-0.2857142857142857,-2.0,25.285714285714285,-0.5714285714285714,-1.2857142857142858,29.142857142857142,-1.1428571428571428,-0.42857142857142855,1.0,-0.14285714285714285,0.2857142857142857,13.428571428571429,-1.0,-1.0,12.285714285714286,0.2857142857142857,-0.14285714285714285,10.714285714285714,-0.2857142857142857,-0.8571428571428571,0.0
